title	id	price	condition	availability	brand	color	days on lot	dealer name	description	drivetrain	engine	image link	mileage.value	model	msrp	product type	transmission	trim	vin	year
"2025 Nissan Leaf SV Plus"	30c59b53-e56f-4734-beff-92ca08e1988e	29227	new	in_stock	Nissan	SILVER	176		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Leaf SV PlusElectric MotorSingle Speed Reducer FWD121/98 City/Highway MPG Nissan Of Wichita Falls Price includes: $7500 - Nissan Customer Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/03/ac/39/a3-963a-4576-91e2-ac8652fc8021/image-1.jpg	0	Leaf	29227	vehicle			1N4CZ1CV8SC567077	2025
"2023 Chrysler 300 S"	76ed0ba6-4364-40ed-a1d1-3062437c52a0	27459	used	in_stock	Chrysler	SILVER	158		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Chrysler 300 S3.6L V6 24V VVT8-Speed Automatic RWD19/30 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **SUPER CLEAN**.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/2b/5f/67/fe-e430-4f09-9000-6bcbaf84a337/image-1.jpg	45771	300	27459	vehicle			2C3CCABG9PH561005	2023
"2020 Buick Enclave Avenir"	a55dd6e4-185b-4d7d-88ec-ca1b8e1a5f29	28477	used	in_stock	Buick	WHITE	16		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2020 Buick Enclave Avenir3.6L V6 SIDI VVT9-Speed Automatic FWD18/26 City/Highway MPG**HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **3RD ROW**, **SUNROOF**, **REAR BACKUP CAMERA**, **LOCAL TRADE**, **NON SMOKER**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**, FWD.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/b6/50/07/4e-7848-4d72-8400-7ba4dc353f24/image-1.jpg	56000	Enclave	28477	vehicle			5GAERDKW2LJ250165	2020
"2025 Nissan Frontier PRO-4X"	c92e2815-44bd-42a0-8e64-1d10cd113ec5	46170	new	in_stock	Nissan	WHITE	74		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Frontier PRO-4X3.8L DI DOHC 24V V69-Speed Automatic with Overdrive 4WD4WD. Nissan Of Wichita Falls Price includes: $3500 - Nissan Customer Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/7f/4e/c0/25-4e11-41ec-b542-b7128be603ad/image-1.jpg	0	Frontier	46170	vehicle			1N6ED1EK1SN649710	2025
"2024 Hyundai Santa Fe SEL"	3e2ba4f5-cd33-46ba-b120-8d2c2573a9d9	29999	used	in_stock	Hyundai	SILVER	136		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Hyundai Santa Fe SEL2.5L I4Shiftronic FWD20/29 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **LEATHER**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, **SUPER CLEAN**, Black Artificial Leather.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/c8/47/8d/aa-36ba-4c0f-9912-fe10bd53f018/image-1.jpg	14602	Santa Fe	29999	vehicle			5NMP24GL4RH003884	2024
"2024 Nissan Kicks SV"	bf2c00f4-29c2-4952-89dd-16b1dc1bca79	21870	used	in_stock	Nissan	BLACK	95		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Kicks SV1.6L 4-Cylinder DOHC 16VCVT with Xtronic FWD31/36 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**.Nissan Certified Details:  * 167 Point Inspection  * Transferable Warranty  * Vehicle History  * Warranty Deductible: $100  * Roadside Assistance  * 7 Year/100,000 Mile Limited Warranty, 24/7 Hour Roadside Assistance, Carfax Vehicle History Report, Plus 1 Year Pre-Paid Maintenance Included. Gas Powered Nissan Models Only.  * Limited Warranty: 84 Month/100,000 Mile (whichever occurs first)"""			http://vehicle-photos-published.vauto.com/d1/1c/ed/b2-6bc4-4ad9-ac1c-c9da4991a138/image-1.jpg	7017	Kicks	21870	vehicle			3N1CP5CVXRL503180	2024
"2023 Nissan Murano S"	b1844059-16d7-4171-bfcc-bcb17decf03f	26634	used	in_stock	Nissan	WHITE	17		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Murano S3.5L V6 DOHC 24VCVT with Xtronic FWD20/28 City/Highway MPG**REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, CVT with Xtronic.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/f4/8a/ed/32-55ea-4501-a1ca-613ad3fe9f6d/image-1.jpg	32192	Murano	26634	vehicle			5N1AZ2AJ1PC111688	2023
"2020 Nissan 370Z Sport"	60629724-593f-462d-b83b-393a220c47e3	31999	used	in_stock	Nissan	SILVER	79		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2020 Nissan 370Z Sport3.7L V66-Speed Manual RWD17/26 City/Highway MPG**HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, **SUPER CLEAN**, 50th Anniversary Alcantara Wrapped Steering Wheel, 50th Anniversary Edition Tachometer, 50th Anniversary Exterior Badge On Rear, 50th Anniversary Package Silver/Black, Black Outside Mirrors, Carpeted Floor Mat w/50th Anniversary Package, First Aid Kit, Heated Front Bucket Seats, Leather & Suede Seat Trim, Unique Wheel Accent Color.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/02/53/1f/a5-e990-4406-89d5-f8e24e0b2fe6/image-1.jpg	25997	370Z	31999	vehicle			JN1AZ4EH5LM821434	2020
"2023 Nissan Rogue SV"	3bbc6444-839c-4bfd-af3c-ab962a70454b	27100	used	in_stock	Nissan	WHITE	15		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Rogue SV1.5L I3 Turbocharged DOHC 12V LEV3-ULEV50 201hpCVT with Xtronic FWD30/37 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, **SUPER CLEAN**.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/22/78/01/ca-4cf1-4c5d-90ed-22aa2318da6a/image-1.jpg	14850	Rogue	27100	vehicle			JN8BT3BA0PW426127	2023
"2025 Nissan Murano SL"	a55d11d9-8463-4c6a-9740-cbb658b17303	48140	new	in_stock	Nissan	WHITE	156		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPG9-Speed Automatic, AWD."""			http://vehicle-photos-published.vauto.com/ec/a4/0a/68-2bfc-4f48-8830-919cde632bd6/image-1.jpg	0	Murano	48140	vehicle			5N1AZ3CS9SC108784	2025
"2025 Nissan Murano SL"	daf1dca5-85e9-4c80-993b-33fb6e83545b	47715	new	in_stock	Nissan	BLACK	184		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPG9-Speed Automatic, AWD."""			http://vehicle-photos-published.vauto.com/4a/47/2f/9a-1ef5-4268-846d-678cef317fb3/image-1.jpg	0	Murano	47715	vehicle			5N1AZ3CS2SC107461	2025
"2025 Nissan Altima 2.5 S"	9aa531ff-80ab-46e2-8bb2-5620d18fce8f	27744	new	in_stock	Nissan	SILVER	243		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Altima 2.5 S2.5L 4-Cylinder DOHC 16VCVT with Xtronic FWD27/39 City/Highway MPGCVT with Xtronic."""			http://vehicle-photos-published.vauto.com/74/b8/f4/2f-821a-44ef-9af9-2e6798e4c695/image-1.jpg	0	Altima	27744	vehicle			1N4BL4BV0SN346884	2025
"2025 Nissan Sentra S"	6581effa-9dfd-4cc9-980c-e19d417cc08e	23345	new	in_stock	Nissan	GRAY	89		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra S2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Charcoal Cloth."""			http://vehicle-photos-published.vauto.com/a0/08/19/e8-df0e-42d5-9da4-363eb9878cad/image-1.jpg	0	Sentra	23345	vehicle			3N1AB8BV8SY326064	2025
"2025 Nissan Kicks SR"	9079f1c5-df82-4265-be89-d75a1af69149	28900	new	in_stock	Nissan	RED	68		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/6e/2b/05/4f-e786-49a5-a69b-58d551b804bb/image-1.jpg	0	Kicks	28900	vehicle			3N8AP6DA3SL401526	2025
"2025 Nissan Armada SL"	f3e3eae5-c4d9-42bd-846d-ce206eacc1c5	66180	new	in_stock	Nissan	BLACK	185		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Armada SL3.5L DOHC9-Speed Automatic RWD"""			http://vehicle-photos-published.vauto.com/3c/81/3d/13-d9e9-40ef-94fc-0d32bbede492/image-1.jpg	0	Armada	66180	vehicle			JN8AY3BA8S9000576	2025
"2024 Nissan Rogue SL"	2bb42210-0e51-4461-a12d-989f453f9a2c	32499	used	in_stock	Nissan	GRAY	16		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Rogue SL1.5L DOHCCVT with Xtronic FWD29/36 City/Highway MPG**NAVIGATION**, **LEATHER**, **HEATED SEATS**, **SUNROOF**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**, Memory Driver Seat & Outside Mirrors, Motion-Activated Power Liftgate, Panoramic Moonroof, Rear Door Sunshades, Rear Personal Lights, Reverse Tilt-Down Outside Mirrors, SL Premium Package, Tri-Zone Automatic Temperature Control."""			http://vehicle-photos-published.vauto.com/0b/06/35/40-a795-4ebc-9cfe-7a40bad0389a/image-1.jpg	1307	Rogue	32499	vehicle			5N1BT3CA7RC741291	2024
"2025 Nissan Murano SL"	d1a1fae5-4538-4179-81b5-46cd7bca1108	48640	new	in_stock	Nissan	GRAY	150		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPG9-Speed Automatic, AWD."""			http://vehicle-photos-published.vauto.com/58/ec/22/3d-11e0-4c5e-9ec7-765bfbd0c54b/image-1.jpg	0	Murano	48640	vehicle			5N1AZ3CS0SC115798	2025
"2025 Nissan Armada PRO-4X"	c759c76c-b985-4110-b008-9d415b1bdbee	79075	new	in_stock	Nissan	WHITE	19		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Armada PRO-4X3.5L DOHC9-Speed Automatic 4WD4WD."""			http://vehicle-photos-published.vauto.com/7a/a3/32/36-18fc-4213-aed4-a7df8f9ff843/image-1.jpg	0	Armada	79075	vehicle			JN8AY3DEXS9404320	2025
"2024 Nissan Frontier PRO-4X"	3b62c26f-9d5c-4608-8114-2dacf6503b95	39994	used	in_stock	Nissan	GREEN	90		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Frontier PRO-4X3.8L DI DOHC 24V V69-Speed Automatic with Overdrive 4WD17/22 City/Highway MPG4WD, 120V Power Outlet in Bed, 120V Power Outlet in Rear Center Console, Bed Under-Rail Lighting, Blind Spot Warning, Heated Front Seats, Heated Outside Mirrors, Heated Steering Wheel, High Beam Assist (HBA), Intelligent Around View Monitor (I-AVM), Intelligent Cruise Control, Lane Departure Warning System, Navigation System, PRO Convenience Package, Rear Automatic Braking (RAB), Rear Cross Traffic Alert (RCTA), Rear Sonar System, Remote Engine Starter, Spray-In Bedliner, Technology Package, Traffic Sign Recognition (TSR), Trailer Hitch w/Wiring Harness, Utili-Track System, Wireless Charging For Personal Devices.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/c2/bf/00/f1-918a-4417-ac00-11a50e516014/image-1.jpg	6242	Frontier	39994	vehicle			1N6ED1EK2RN637799	2024
"2025 Nissan Frontier SL"	10f585d9-ccfc-401a-b5a1-76242782c061	41080	new	in_stock	Nissan	GRAY	143		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Frontier SL3.8L DI DOHC 24V V69-Speed Automatic with Overdrive RWD Nissan Of Wichita Falls Price includes: $3500 - Nissan Customer Cash. Exp. 08/04/2025 $500 - Nissan CR MY25 Frontier (SV-SL) Customer Cash - July. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/47/a9/9e/8d-c111-46b4-a1d0-aa99da2549f5/image-1.jpg	0	Frontier	41080	vehicle			1N6ED1EJ5SN638104	2025
"2022 Ford Explorer XLT"	f1ab1927-945a-4892-aa31-3d1ea00c8e3c	29997	used	in_stock	Ford	BLUE	89		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2022 Ford Explorer XLT2.3L EcoBoost I-410-Speed Automatic 4WD20/27 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, 4WD, 1st Row Heated Seats, Acoustic-Laminated Front Side Windows, ActiveX Captain's Chairs, Equipment Group 202A, Heated Steering Wheel, LED Fog Lamps, Remote Start System, SecuriCode Keyless Entry Keypad."""			http://vehicle-photos-published.vauto.com/72/94/50/2f-7f62-4ce8-9edd-62246f7fba5f/image-1.jpg	36169	Explorer	29997	vehicle			1FMSK8DH7NGA74804	2022
"2025 Nissan Kicks SR"	011c38d8-bbb7-4293-abde-4f12cd6dd70d	29250	new	in_stock	Nissan	YELLOW	58		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/d5/fa/eb/21-6d59-4f34-afb7-0897630a10ba/image-1.jpg	0	Kicks	29250	vehicle			3N8AP6DA7SL415364	2025
"2025 Nissan Sentra SV"	6e362c09-868d-4118-a23d-846ac4d3caf3	24125	new	in_stock	Nissan	WHITE	11		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra SV2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Charcoal Cloth."""			http://imageonthefly.autodatadirect.com/images/?width=1200&height=900&IMG=USD40NIC061B021001.jpg	0	Sentra	24125	vehicle			3N1AB8CV7SY372693	2025
"2025 Nissan Kicks SR"	1d1acd84-569a-47ef-935c-0835b6711864	29065	new	in_stock	Nissan	BLUE	26		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic AWD27/34 City/Highway MPGspare tire. Nissan Of Wichita Falls Price includes: $1000 - Nissan CR MY25 New Kicks (AWD) Customer Cash - July. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/e5/63/a8/55-265d-41c1-8809-4c49f9bd9246/image-1.jpg	0	Kicks	29065	vehicle			3N8AP6DB1SL416616	2025
"2025 Nissan Rogue SL"	adc84c0f-9157-4fa9-b761-4187f4aa7283	38385	new	in_stock	Nissan	BLUE	151		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Rogue SL1.5L DOHCCVT with Xtronic AWD28/34 City/Highway MPGAWD. Nissan Of Wichita Falls Price includes: $1000 - Nissan Select VIN Retail Bonus Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/ff/05/b1/da-adf7-4418-9664-4a721b09827a/image-1.jpg	0	Rogue	38385	vehicle			JN8BT3CBXSW143296	2025
"2025 Nissan Rogue SL"	bae58213-c224-4a87-aa47-c77a1d148d5a	38450	new	in_stock	Nissan	SILVER	207		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Rogue SL1.5L DOHCCVT with Xtronic AWD28/34 City/Highway MPGAWD. Nissan Of Wichita Falls Price includes: $1000 - Nissan Select VIN Retail Bonus Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/d4/c7/a1/7a-a495-4997-84fa-9ecc7df111e6/image-1.jpg	0	Rogue	38450	vehicle			JN8BT3CB7SW148018	2025
"2023 Nissan Maxima SV"	6dcc5875-d7e2-4a8a-b31c-1fe2f93789b6	25777	used	in_stock	Nissan	SILVER	23		"""2023 Nissan Maxima SV3.5L V6 DOHC 24VCVT with Xtronic FWD20/30 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/3c/a1/73/3b-991d-439e-bcc9-912bdc7002f7/image-1.jpg	49976	Maxima	25777	vehicle			1N4AA6CV5PC510158	2023
"2024 Kia Telluride S"	ea91e4d9-775e-40ad-a531-18c2740b76e4	39241	used	in_stock	Kia	SILVER	10		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Kia Telluride S3.8L V6 DOHC8-Speed Automatic AWD18/24 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **LEATHER**, **HEATED SEATS**, **3RD ROW**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**."""			http://vehicle-photos-published.vauto.com/de/9a/fa/35-4132-45ca-b219-fa2b7c6f8b55/image-1.jpg	17030	Telluride	39241	vehicle			5XYP6DGC0RG506939	2024
